Z1,Z2,Z3,Z4,Z5,Z6
127,2.341051983192794,2.177449396821247,2.848584036499241,1.1754405088464546,3.295759734132977,4.827106463929547
128,2.4686467141682247,3.121577049595019,1.9850711769666758,0.27165209959358505,3.73367002083585,6.0505445778498625
129,1.9351767229488255,2.505193396532406,2.121038688368126,0.9214794299435659,3.070894641691095,5.157437815099383
130,0.05097762680334217,2.0332999037881003,2.3370964012396023,0.5190112712611514,4.447012924504694,5.946272450774295
131,2.5292326623583943,1.4124281188044088,2.3818564670637556,0.9287318612111222,2.9841193917312236,4.955336873278159
132,2.840734047706677,0.2683098890763843,2.326416152463361,1.082620261065866,3.3184339430243255,4.831224382059643
133,3.6452445645454135,1.6464946180397573,1.7358706292441284,1.0991072442247762,2.295002658074913,4.1332293376209055
134,1.6616356961789136,1.9429041886573672,1.9291848023852567,0.6763236003868699,0.018112388766871046,1.3892298844803732
135,1.3061034750444553,3.4728639755495734,1.6247463719151112,0.8576078023018128,4.0827336083157775,6.341849095422186
136,2.788735248407928,1.6020769528045564,1.651374789088237,0.8206495280935474,3.989849525112663,5.829510942293588
137,2.5054819083409408,1.259497193976152,2.2505257243678067,0.9641154077739065,4.9017804671268,7.249625817594961
138,2.1095079305740976,2.4860790670130983,2.663659304861109,0.4100562352073611,2.611009013351191,4.218393417130745
139,2.2537575470210705,2.406265262012358,1.8070766783321257,0.9534470670511648,2.285057269979269,3.9473377459622108
140,3.648311586488673,2.074184468831879,2.0321512555908923,1.2158863061334533,4.083447977939921,5.572075608891897
141,2.6975422504828686,2.1554661354373548,1.8940233365987005,1.2899725017924883,3.7096882379487814,5.7784157396820675
142,4.067204189128137,2.8002904038883187,2.743610732005376,0.6497333643276048,2.8833572065638693,5.141542864931621
143,3.4282225969611266,2.862286436385708,1.7925282334635664,0.9681169493911561,3.791203794824038,6.192484563522023
144,2.1981957211373353,3.9429548443670797,2.078148239969721,0.18349969665161636,5.656301395088224,7.745377155768766
145,0.10970099225734294,2.7474317375896735,2.5874601181108963,0.9287371914372423,3.7196037328204707,5.873889707228421
146,2.5380201450489857,1.4836163727129281,2.5058910217605113,0.5476670242726313,5.028884604326965,6.681780691336334
147,2.7815587966387265,0.4411657135749397,2.475339622546513,1.098553962615606,4.649653265196208,7.010452663429155
148,3.123388484961234,2.813322742619204,2.004689981062622,1.2016391891689087,3.784453292506583,5.23840557524544
149,3.437644408765862,2.494128635341383,1.7530784799422279,1.2284672377480685,0.6841637180159531,2.0957515185755304
150,1.3823825515646577,2.1453259927042585,1.041046011552405,0.7516009209874194,3.1314792345426268,5.521835271770907
151,2.5146750194634397,2.901100225748646,2.3536575257245174,0.3600275820664748,3.9716976354109508,6.480827261419591
152,1.7240374523112942,1.6148418257915917,2.396545462674912,0.9999778564106284,4.551409645897874,6.58409676686858
153,4.214817369575715,2.6497467405143906,1.9615762481812982,0.45484374139792877,5.1865297378473105,6.839739758498457
154,0.8537162568722746,2.0631917272552927,2.3282674990850443,1.2014846621879418,2.5843437000932092,4.318149913654125
155,0.034155957907708034,3.0711311190011807,1.8490190873118626,0.8696179228494619,3.26410273462748,4.7127936681870946
156,0.396138697059904,0.6811999998285903,1.6078693129292883,0.9475231825344012,2.2386454354071157,4.343914371450996
157,1.4609867246753803,1.1436398241096315,2.1421187540099256,1.3136981794116254,6.38825236554388,8.950460848457208
158,0.9929890932660431,1.3884718897538257,2.8126428003261204,0.9173981894236924,2.178320122902236,3.6615247909755335
159,3.778362616950401,1.0663994017271272,1.2679435135893975,0.22962681522487777,0.08640364183899597,1.7404809513712256
160,1.623969093321334,1.4258603124182,1.528466513127279,0.7864130739610588,1.22594131845685,2.511337599207432
161,0.3105463771082978,3.1109620232815542,1.6313583445205806,0.8422307955457725,2.292341597260499,3.0907204699279793
162,3.233484205290915,0.8836759075538849,1.6227317366748277,0.4831417484291681,0.9881339088115051,2.3186964339059437
163,1.0971296468607543,0.046968248399339274,2.177788827353501,0.31548092198723576,4.552539055611533,6.927754465976388
164,1.2332553821843855,2.8178779714089464,2.0081758425939165,1.2055534755751403,2.5844003943569733,3.7567167625559006
165,3.200253181512205,1.1952733088844425,1.170461306781501,0.8453547623510358,0.8154655274672868,1.3185079119392358
166,2.8881940110697055,1.911779274741587,1.2801993622315049,1.0191664270914325,5.090355763826161,7.729017080146907
167,1.1711662245882604,3.094484201479666,2.177255166235907,0.4026845168117297,2.2257190329970653,3.666407862337125
168,3.7289635155903595,1.8276066030943716,1.6288656896529066,0.6195925053680708,1.34744002307606,3.0530374407048853
169,1.8686384374657368,1.6210796367732851,2.0336177321713373,0.20670146062075323,4.801579756451758,6.425024015995692
170,3.673479442765476,3.544538437975551,2.843268744848855,0.7113055713609109,4.5445064908994315,6.329865026483917
171,2.6825543418506888,1.9490592389535195,2.038397278898512,0.7403640052706341,2.104970113462829,2.773255117844662
172,3.2556674288792182,2.2809186997353312,2.055296806202034,0.3035879837616245,4.370687484287448,6.5649566789452125
173,2.092739182892833,2.2305821538311883,2.499144615242299,1.0386219961431828,2.6885921613678776,4.268070621069178
174,0.583843894238318,2.484309553158808,2.117509699423103,0.6899617105021961,4.797191656400201,6.462394441070148
175,4.623120712559762,1.6332049421819217,2.3736160398187423,0.6995515009179885,3.5214804414703003,5.758651956297019
176,1.5823016114191468,0.5664317561214471,1.676496310742012,1.1198324269158335,4.227325316253647,6.229261054489119
177,1.8835543155183374,4.598289769258269,2.1421127124599426,0.8963421019797875,3.9780292490824762,5.584927339242453
178,0.7892361205593769,2.032418667365733,1.524611790356183,0.44978049090478545,1.6546124071702277,3.2587483037984306
179,1.470743846553531,2.0836706106443894,1.2358591806561479,0.3231638569427999,6.544083480481256,9.282603357351908
180,1.8559333135201417,0.8593719474905906,3.1776049440919536,0.3922891955026462,2.2847836773729604,3.4008148550006436
181,1.9005258045430344,2.708239322659753,1.6128890852257105,0.2502420291651985,4.033161524470203,5.096360356080122
182,2.973478101687826,1.8620759499678106,2.078855683374666,0.7098029780753193,1.5494677812029325,2.3160619177770223
183,4.085583388832313,1.3791479853383162,1.8033820124627808,1.3058112129936712,1.8872097303501059,2.7147726131003402
184,1.976735614102161,2.526149803240616,2.328428677143409,0.7140800500291606,2.7646317739593154,4.301462156285514
185,0.8252450929368473,3.259140488774699,1.311679746169979,0.9612487831934164,2.774889372270873,5.072337420103024
186,0.9654504947714874,2.1112570993704876,1.7986693613496607,0.9422686886056272,4.444389796608757,6.377707194735947
187,1.3870961008253968,1.1381356937846778,2.3346507973388655,0.9925868247732146,5.667443364769276,8.298958529852356
188,0.1458227885719794,1.1699353454541963,2.469911901808562,0.479318081766547,2.9650395167418564,4.834732842434647
189,2.5276344681915286,1.3379750482415536,1.7140033097779845,0.29460267181476657,1.398564143834835,2.9281334573292495
190,1.6086530181455163,1.2092885002365235,1.4050039661625524,1.032181987141777,2.314025666700497,3.2510809420787017
191,1.656787786073831,2.165181282788605,1.5864703531593034,0.9250882253851774,2.129707281086281,2.983444256143628
192,2.1129137202129815,1.9462893548928788,1.6940365468463814,0.7577455925015295,1.0025107279059917,2.343776187833406
193,0.4084770780133942,1.9950247707849371,1.1862318630080702,0.47163603237932666,3.9948164057726663,6.035848751371173
194,1.0538765019890928,2.1214984953863376,1.5354246333644608,0.5962508812774779,2.653275163919146,4.163485710896989
195,2.4422892133759824,0.696817051379811,2.1991422653284416,0.3353702401866058,2.4818678293627237,3.651288594962723
196,2.678685490177485,1.3481205052455671,2.1911140699269187,0.44312939494058834,3.2515491041194293,4.73638250779082
197,1.935094734988276,1.9264872031892473,1.8573922250875712,0.9983680962706505,0.7274811013428024,1.2896608788807478
198,4.190780642002408,2.0168274827534542,1.2220020318562728,1.023870585962571,1.4590932671155807,2.381861786487499
199,0.3375745342986852,1.9093475902534416,1.8676169475215518,0.5955419253347912,3.6076427924816263,5.710404137501533
200,1.257992917414916,2.8686865856182675,2.328239033913803,0.3340009329932327,3.2834969989384386,5.500875152953773
201,1.909740213128911,0.05328644522461648,1.7542410962411052,0.6219146925240299,2.235852689950882,3.657563253865268
202,-0.7933025671167693,1.149611843354876,1.8516528302330748,0.9794472883650073,5.507492603667445,7.391766994609829
203,4.671579549130208,1.6790482269486817,2.7400033422506858,1.4133874918701972,0.7641982456318007,1.6597426982913779
204,2.0953270842049943,-0.3986657008735582,0.935147967517088,0.3502022793013448,1.7291372428768255,3.393743874428305
205,1.2588438792759338,3.4881246429325645,1.9691943528369737,1.1022620107119077,2.6051942249525575,5.040337664385422
206,4.416160569574071,2.3083790133431963,1.4869073614129196,1.1873710357748883,-0.1499781544962615,0.010118796139550246
207,2.0444147756764046,1.836165709691062,0.6695812876382798,-0.24913293669430842,6.794449430610669,9.807329786196126
208,2.724573172131873,4.2389247268450605,2.9350901098396243,0.990542300421577,3.7667711833994537,5.984349457589812
209,1.4497966477475148,2.015741145497876,2.2543979802076413,0.6750851462974107,2.15820565161931,2.2873848384980016
210,2.108674699103623,2.455194236398742,1.3204305892688857,0.24292268552923876,6.06819372787402,8.852027802751916
211,1.0284562376932587,2.0985865790031273,3.425094028455919,1.8073633767354114,3.6392473951753725,5.198648999533877
212,3.6573311067340155,1.980475027250743,2.03542185377799,1.6282016454445514,3.910119203043048,5.167373170200753
213,1.6579946499360385,1.0218644363977798,1.9718838415446456,0.5650382716394134,2.1141908796968925,4.880823927327787
214,2.693862162427923,3.4503146837589593,2.1590773236000333,1.830819406888807,3.526026282924678,6.299314484416635
215,3.3436222783034246,2.0744941156582435,1.7833043182422235,0.7846451250504946,2.1994681578195903,3.2657256805614976
216,2.4855796682766496,1.9268990167197575,1.5063194417952073,0.9118131869219281,4.612859386437731,8.181449532405647
217,2.032383389922652,2.9371565234945436,2.656837443935408,0.5533231962630696,2.6691142411021946,4.2302187748929265
218,1.969703696805128,1.8052170458237202,1.8368890245132903,0.33429358084155986,3.432638981064969,5.515257221567153
219,1.1785467980445667,1.875384781135709,2.082222697032829,0.5500153530026137,4.632244256069133,6.494166048804169
220,2.0402152583744932,1.0981300889323644,2.4378445786970735,0.11692410847257562,2.8263120865145868,4.114131946463363
221,3.365570240313204,0.8342939061026842,1.689660523391457,0.3567086026207553,2.5497903848748025,3.9486437626009985
222,2.495314120675996,2.1134628995585594,1.5430050296918973,0.4414614059555827,3.1474418397028243,3.982993269175339
223,3.38424260756432,3.4140414704239497,1.542163935356995,1.3250346286643508,2.531325799760415,3.389702932351958
224,1.5045890465636091,2.0667706053998804,1.628310333268118,1.103221413645413,2.8703197938948,4.136221891770352
225,1.3863038058701416,2.8291263127765958,2.3267666983881443,0.9194966371648212,4.667119287873077,7.501362157813138
226,0.30319639494962203,1.6318344245003693,2.7513213433711394,0.4664714974295192,3.697764742750838,5.950151452044203
227,3.5726222640720353,0.9378533045610359,1.899856372918415,0.8277602611362996,4.197743899907337,6.531599609010876
228,2.136278260179067,0.6775934360392544,2.0800241290292165,1.2884136264427264,2.3460922677790306,3.455787805863193
229,3.0539447918003924,2.445720821969047,1.623889730474445,0.5458619588354852,1.6777649944563,3.1976716529312235
230,0.8178660129642379,2.238323898568699,1.5321578549961519,0.39041500376412414,1.1219246101303797,2.8385603814161553
231,1.5365552645689369,2.719803339955196,1.4225021919163443,0.797824194066332,5.047819815784965,6.980565056754535
232,2.176237791335597,1.3296318259566022,2.5441555951426,0.6802288443531306,3.4274734421054696,4.6631895878732985
233,2.7522251790698715,1.58600690304179,1.8194568864215905,0.3131892991679656,4.327849207594025,6.394010127307078
234,2.3909695263442976,2.0263442239997413,2.2311641710499677,0.8575826329334693,1.5253102862701207,2.6618494462490174
235,2.2951072008620415,3.3370501313520045,1.8077534464912273,1.0169283185320284,3.3311865867142654,4.260467553273351
236,1.8740705620098066,2.046479233449087,1.9645803247198175,0.5381865703817259,3.0930978041775745,4.92675932231187
237,1.8997980631550204,3.332719082055125,2.2938621259576917,0.5415781349952017,5.166425515289035,7.400864726128526
238,0.8198971181609437,1.6345770486330085,2.5805943326568914,0.7259216802683729,3.311439563156516,4.821012110354178
239,2.342067960659334,1.7098222948974189,1.7291093427790414,0.9897657713586588,3.2488476517664564,4.729107840812174
240,2.022416686157973,1.7158854563471033,2.991326793611389,1.08785187625472,3.484545676146701,5.047872473185599
241,1.7903702934240726,2.814956470121104,2.2337792542024877,0.8206000971448388,3.550256476603346,5.452393012905927
242,2.164188632590162,1.8920615263108946,1.9081884474737247,0.2710344246019885,1.5012412437014933,3.1480200803762237
243,1.9973261940374953,1.3882146492691976,1.681953050027266,1.8678196967515406,3.0625403946965144,4.90801430235833
244,1.5297973984913407,1.60788647122002,2.525550726277828,0.4604234489623663,2.6209752861043727,3.667614157012149
245,1.6820277544136986,1.2579225288530642,1.935529813719262,0.7246964932671992,2.0977570598069084,5.05916128344476
246,2.2484619898844973,1.8014517990073005,1.4676988217658593,0.4201621781723729,3.4358294108010643,4.768824743410579
247,3.003077447487808,1.3706998564580424,1.7494220652648196,1.0869112537248449,2.689938170915323,4.294872955412445
248,1.1030066189015362,2.0619394134507796,1.7498706514859503,0.8797980876573176,2.400262768645807,3.4608945808332425
249,2.470425929840982,2.5393847359960584,1.943079066169816,0.3763115137903019,2.539765215771716,4.487113996972567
250,4.5218328173464855,1.3914652230531601,1.4955898559093281,0.9055044395800746,3.4299380771777064,5.316647383208927
251,0.6059983524104032,2.1648206139846273,1.8914254761042704,0.8804724651335222,4.1893692724557,5.7108357713143105
252,1.0155143227013712,3.7311546223209566,2.3250622304063815,0.6573580573616774,1.944629923805337,3.462562789895968
253,0.791569145671735,0.40394757168653517,1.217024233153819,0.3210507014663212,3.0677811373004804,5.033020794161727
254,2.208143558929339,0.36100311430333054,2.0309849791537937,1.2244356061660595,5.3024341100954775,7.706773167868844
255,4.274193811266803,1.0144097645447452,3.3339565401333267,1.3609581531197956,1.2178093030875348,1.8312221032640774
256,2.3230279929775386,2.1978609905904554,1.1561603556986377,0.7647241364283266,1.9215534027166323,3.807527923369687
257,0.5030174465133729,3.801794905028652,1.2075364277845335,0.028799768511994506,1.7993206692315589,3.7775675616164106
258,2.7962993601865067,2.4011195463160178,1.411953991128919,1.3625492080003745,3.535179399893415,5.263934816054093
